X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-77.0447833922556,38.9089147584586,30218178,38.908905,-77.04478,20th & O St NW / Dupont South,classic,107,active,2022/04/16 04:49:47+00,1,0,17,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0161061235238,38.8953556458533,30218179,38.895344,-77.016106,4th & D St NW / Judiciary Square,classic,108,active,2022/04/16 04:44:45+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.043597215454,38.8923037907098,30218180,38.8923,-77.0436,19th St & Constitution Ave NW,classic,109,active,2022/04/16 04:49:47+00,32,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,35,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0716578074989,38.9077482977449,30218181,38.90774,-77.071652,37th & O St NW / Georgetown University,classic,110,active,2022/04/16 04:29:41+00,0,0,21,2,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0534844560023,38.9038303890178,30218182,38.903827,-77.053485,25th St & Pennsylvania Ave NW,classic,112,active,2022/04/16 05:28:06+00,1,0,14,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0049361412587,38.8969691496826,30218183,38.89696,-77.00493,Columbus Circle / Union Station,classic,113,active,2022/04/16 02:04:56+00,1,0,52,3,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,55,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0098931220219,38.8974552866704,30218184,38.897446,-77.009888,North Capitol St & F St NW,classic,114,active,2022/04/16 06:20:53+00,9,0,13,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.027314717802,38.9055870593997,30218185,38.905579,-77.027313,11th & M St NW,classic,115,active,2022/04/16 05:54:52+00,6,0,10,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0703350228633,38.9225858345038,30218186,38.922581,-77.070334,36th & Calvert St NW / Glover Park,classic,116,active,2022/04/16 04:55:16+00,5,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0322805134537,38.8984151401516,30218187,38.898409,-77.032278,14th & G St NW,classic,117,active,2022/04/16 01:26:55+00,10,0,13,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0505368215219,38.8440249177983,30218188,38.844015,-77.050537,Potomac Ave & 35th St S,classic,118,active,2022/04/16 04:55:09+00,0,0,15,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.046577360941,38.8841320394555,30218189,38.88412,-77.04657,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,classic,124,active,2022/04/16 04:55:28+00,19,0,12,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0269774538935,38.8978669750581,30218190,38.897857,-77.026975,11th & F St NW,classic,125,active,2022/04/16 04:55:10+00,13,0,1,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0498820675212,38.8961118167468,30218191,38.896104,-77.049882,23rd & E St NW ,classic,126,active,2022/04/16 02:22:17+00,11,0,7,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0709902554103,38.8973260340214,30218192,38.897315,-77.070993,Lynn St & 19th St North,classic,127,active,2022/04/16 04:49:47+00,6,0,21,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0723016626069,38.8946047020849,30218193,38.8946,-77.072305,Wilson Blvd & Ft Myer Dr,classic,128,active,2022/04/16 04:49:48+00,8,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0763926261842,38.8934490265601,30218194,38.893438,-77.076389,Clarendon Blvd & Pierce St,classic,129,active,2022/04/16 01:45:10+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0845978821829,38.8917047556336,30218195,38.891696,-77.0846,Wilson Blvd & N Uhle St,classic,130,active,2022/04/15 22:21:23+00,14,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0793767301253,38.8921678475833,30218196,38.892164,-77.079375,Rhodes St & 16th St N,classic,131,active,2022/04/15 15:58:54+00,12,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-76.9521026698519,38.865601226059,30218197,38.86559,-76.952103,Fairfax Village,classic,132,active,2022/04/16 04:34:41+00,9,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0465712744193,38.8924647935201,30218198,38.892459,-77.046567,21st St & Constitution Ave NW,classic,133,active,2022/04/16 04:55:08+00,14,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0918683657727,38.8894021268133,30218199,38.889396,-77.091862,Wilson Blvd & N Edgewood St,classic,134,active,2022/04/15 23:04:13+00,14,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0436837531382,38.9206800630821,30218200,38.920669,-77.04368,Columbia Rd & Belmont St NW,classic,135,active,2022/04/16 04:49:47+00,9,0,9,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0398009662114,38.9060068653016,30218201,38.905996,-77.039802,Rhode Island & Connecticut Ave NW,classic,136,active,2022/04/16 05:54:41+00,11,0,12,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0325029594287,38.9059100317936,30218202,38.9059,-77.0325,Thomas Circle,classic,137,active,2022/04/16 06:20:20+00,18,0,12,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,33,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.08890730721,38.8904043484712,30218203,38.8904,-77.0889,Wilson Blvd & N Franklin Rd,classic,138,active,2022/04/15 21:50:04+00,11,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0930769534621,38.8881039628384,30218204,38.8881,-77.09308,Clarendon Blvd & N Fillmore St,classic,139,active,2022/04/15 21:32:21+00,14,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0952539746081,38.8870212015171,30218205,38.88701,-77.095257,Clarendon Metro / Wilson Blvd & N Highland St,classic,140,active,2022/04/16 04:49:48+00,19,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,21,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0415381924598,38.8996914025609,30218206,38.89968,-77.041539,18th St & Pennsylvania Ave NW,classic,141,active,2022/04/16 04:55:15+00,18,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.017706211135,38.886383072683,30218207,38.886372,-77.017701,4th & C St SW,classic,142,active,2022/04/16 06:23:55+00,14,0,25,4,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,39,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0174520883137,38.8841310149479,30218208,38.88412,-77.017445,4th & E St SW,classic,143,active,2022/04/16 04:49:48+00,10,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0018347823605,38.8811955702332,30218209,38.881185,-77.001828,3rd & G St SE,classic,144,active,2022/04/16 04:49:48+00,1,0,17,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0221518979098,38.912722762215,30218210,38.912719,-77.022155,7th & R St NW / Shaw Library,classic,145,active,2022/04/16 04:44:44+00,3,0,9,3,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0251023505726,38.9418100163815,30218211,38.9418,-77.0251,9th & Upshur St NW,classic,146,active,2022/04/16 04:49:49+00,12,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0122939987565,38.9154267166611,30218212,38.915417,-77.012289,1st & Rhode Island Ave NW,classic,147,active,2022/04/16 04:34:43+00,3,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0237943331946,38.9281266785113,30218213,38.928121,-77.023795,Columbia Rd & Georgia Ave NW,classic,148,active,2022/04/16 02:59:29+00,7,0,15,1,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0406262381331,38.917771475614,30218214,38.917761,-77.04062,California St & Florida Ave NW,classic,149,active,2022/04/16 04:49:49+00,1,0,17,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-76.9372285763518,38.8899438762372,30218215,38.889935,-76.93723,Benning Rd & East Capitol St NE / Benning Rd Metro,classic,150,active,2022/04/16 04:49:49+00,13,0,6,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0556033245826,38.9302868766019,30218216,38.930282,-77.055599,3000 Connecticut Ave NW / National Zoo,classic,151,active,2022/04/16 04:49:47+00,10,0,3,3,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-76.9601166568663,38.8965480615883,30218217,38.896544,-76.96012,Anacostia Ave & Benning Rd NE / River Terrace ,classic,152,active,2022/04/16 04:49:47+00,9,0,5,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0568864972829,38.9051349934261,30218218,38.905126,-77.056887,M St & Pennsylvania Ave NW,classic,153,active,2022/04/16 05:29:20+00,10,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-76.9835659958659,38.8873291392639,30218219,38.88732,-76.983569,15th St & Massachusetts Ave SE,classic,154,active,2022/04/16 04:49:46+00,2,0,12,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-76.9878264133698,38.8447198655528,30218220,38.844711,-76.987823,Congress Heights Metro,classic,155,active,2022/04/16 04:49:48+00,14,0,0,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.1077322324762,38.8763984685276,30218221,38.876393,-77.107735,N Quincy St & Glebe Rd,classic,156,active,2022/04/15 21:31:22+00,7,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.1009881628478,38.8503431275477,30218222,38.850337,-77.100989,Barcroft Community Center,classic,157,active,2022/04/15 18:12:49+00,2,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0865061478497,38.8969282145884,30218223,38.896923,-77.086502,N Veitch St & 20th St N,classic,158,active,2022/04/15 22:23:50+00,13,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,16,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0262182845824,38.9024073615825,30218224,38.9024,-77.02622,10th & K St NW,classic,159,active,2022/04/16 04:55:09+00,1,0,21,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0977419566509,38.8858120221162,30218225,38.885801,-77.097745,Fairfax Dr & Wilson Blvd,classic,160,active,2022/04/16 04:55:08+00,5,0,5,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0785718594117,38.8939970918288,30218226,38.893993,-77.07857,Wilson Blvd & N Quinn St,classic,161,active,2022/04/15 21:33:33+00,4,0,12,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0057300980005,38.8788622704869,30218227,38.878854,-77.005727,1st & K St SE,classic,162,active,2022/04/16 04:49:47+00,0,0,13,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0772772699919,38.9226535164753,30218228,38.922649,-77.077271,39th & Calvert St NW / Stoddert,classic,163,active,2022/04/16 04:49:47+00,15,0,2,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0124577560568,38.9287500105822,30218229,38.928743,-77.012457,1st & Washington Hospital Center NW,classic,164,active,2022/04/16 04:49:49+00,11,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.1031547773468,38.8827985643867,30218230,38.882788,-77.103148,Virginia Square Metro / Monroe St & 9th St N,classic,165,active,2022/04/15 20:08:06+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.107835876508,38.8839744355871,30218231,38.88397,-77.10783,Central Library / Quincy St & 10th St N,classic,166,active,2022/04/16 04:49:49+00,10,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0934874961137,38.8847435067367,30218232,38.884734,-77.093485,Washington Blvd & 10th St N,classic,167,active,2022/04/16 05:22:25+00,11,0,3,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0324258967085,38.8885599416846,30218233,38.888553,-77.032427,Jefferson Dr & 14th St SW,classic,168,active,2022/04/16 04:55:27+00,8,0,13,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0286914511435,38.8887861282326,30218234,38.888774,-77.028694,Smithsonian-National Mall / Jefferson Dr & 12th St SW,classic,169,active,2022/04/16 06:29:59+00,6,0,22,0,4,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,35,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.1207013720873,38.8788811121169,30218235,38.87887,-77.1207,George Mason Dr & Wilson Blvd,classic,170,active,2022/04/16 04:55:08+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0199445458911,38.8945803337983,30218236,38.894573,-77.01994,6th St & Indiana Ave NW,classic,171,active,2022/04/16 04:55:11+00,17,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0860636504079,38.8932441172093,30218237,38.893237,-77.086063,N Veitch St & Key Blvd,classic,172,active,2022/04/16 04:55:08+00,11,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0890064209176,38.8959354155611,30218238,38.89593,-77.089006,Langston Blvd & N Adams St,classic,173,active,2022/04/15 19:34:21+00,7,0,7,2,0,Yes,No,No,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.080954078848,38.8905452570647,30218239,38.89054,-77.08095,15th St & N Scott St,classic,174,active,2022/04/16 01:46:47+00,13,0,2,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0907970040445,38.8808179703461,30218240,38.88081,-77.090792,Washington Blvd & 7th St N,classic,175,active,2022/04/16 04:34:43+00,5,0,5,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.1117730584432,38.8810520141317,30218241,38.881044,-77.111768,Ballston Metro / Stuart St & 9th St N,classic,176,active,2022/04/16 04:49:52+00,19,0,3,2,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.1093667373615,38.8826397699142,30218242,38.882629,-77.109366,Fairfax Dr & N Randolph St,classic,177,active,2022/04/16 02:12:49+00,13,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0374122268109,38.879829324696,30218243,38.879819,-77.037413,Jefferson Memorial,classic,178,active,2022/04/16 04:55:25+00,12,0,11,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-76.9852415706573,38.8666190587598,30218244,38.866611,-76.985238,Good Hope Rd & 14th St SE,classic,179,active,2022/04/16 04:49:48+00,4,0,9,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.1168142571781,38.8839297672597,30218245,38.883921,-77.116817,Glebe Rd & 11th St N,classic,180,active,2022/04/16 04:55:08+00,9,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.1078529497522,38.8800197343389,30218246,38.880012,-77.107854,Wilson Blvd & N Quincy St,classic,181,active,2022/04/16 04:49:52+00,12,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.1010827817142,38.884620071181,30218247,38.884616,-77.10108,GMU / Fairfax Dr & Kenmore St,classic,182,active,2022/04/16 04:55:08+00,11,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-76.9940994263414,38.9050946446331,30218248,38.90509,-76.9941,Gallaudet / 8th St & Florida Ave NE,classic,183,active,2022/04/16 04:55:08+00,13,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0447915783747,38.9035908197427,30218249,38.903584,-77.044789,20th & L St NW,classic,185,active,2022/04/16 04:55:08+00,15,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0283977535695,38.9038301723004,30218250,38.903819,-77.0284,12th & L St NW,classic,186,active,2022/04/16 06:26:11+00,6,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0465656745807,38.9015452289578,30218251,38.901539,-77.046564,21st St & Pennsylvania Ave NW,classic,187,active,2022/04/16 04:55:08+00,10,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
